Year,Month,Day,Total Renewable Energy,Sector,Data Time
2021,6,25,251.754,Electric Power,2021-06-25
2021,7,25,233.193,Electric Power,2021-07-25
2021,8,25,244.093,Electric Power,2021-08-25
2021,9,25,233.959,Electric Power,2021-09-25
2021,10,25,236.255,Electric Power,2021-10-25
2021,11,25,252.159,Electric Power,2021-11-25
2021,12,25,278.325,Electric Power,2021-12-25
2022,1,25,275.022,Electric Power,2022-01-25
2022,2,25,267.352,Electric Power,2022-02-25
2022,3,25,305.893,Electric Power,2022-03-25
2022,4,25,303.479,Electric Power,2022-04-25
2022,5,25,308.175,Electric Power,2022-05-25
2022,6,25,293.607,Electric Power,2022-06-25
2022,7,25,275.601,Electric Power,2022-07-25
2022,8,25,243.072,Electric Power,2022-08-25
2022,9,25,230.964,Electric Power,2022-09-25
2022,10,25,234.158,Electric Power,2022-10-25
2022,11,25,264.122,Electric Power,2022-11-25
2022,12,25,261.197,Electric Power,2022-12-25
2023,1,25,272.89,Electric Power,2023-01-25
2023,2,25,270.223,Electric Power,2023-02-25
2023,3,25,295.122,Electric Power,2023-03-25
2023,4,25,285.234,Electric Power,2023-04-25
2023,5,25,292.816,Electric Power,2023-05-25
2023,6,25,252.371,Electric Power,2023-06-25
2023,7,25,265.994,Electric Power,2023-07-25
2023,8,25,263.631,Electric Power,2023-08-25
2023,9,25,236.191,Electric Power,2023-09-25
2023,10,25,261.855,Electric Power,2023-10-25
2023,11,25,251.641,Electric Power,2023-11-25
2023,12,25,259.513,Electric Power,2023-12-25
2024,1,25,257.661,Electric Power,2024-01-25
